SpecCode	Loo	ClassNum	Marine	Brackish	Freshwater	LhMax	LhMin	LhMid	Eggdiammod	RepGuild1	Genus	Species species2 species3
001934	85	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001934	67.2	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001934	360	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001934	277	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001934	147	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001934	156	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001934	143	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001934	129	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001934	85	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001934	109	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001934	90	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001934	128	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001934	124	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001846	50.2	6	1	1	0	-1	-1	-1	-1	nonguarders	Lethrinus	nebulosus
001381	67.5	6	1	1	1	4.99	3.08	-1	-1	nonguarders	Melanogrammus	aeglefinus
000006	190	6	1	0	0	-1	-1	3.95	-1	nonguarders	Coryphaena	hippurus
001825	124	6	1	0	0	2.3	2.2	-1	1	nonguarders	Macruronus	novaezelandiae
001825	99.3	6	1	0	0	2.3	2.2	-1	1	nonguarders	Macruronus	novaezelandiae
001825	120	6	1	0	0	2.3	2.2	-1	1	nonguarders	Macruronus	novaezelandiae
001825	132	6	1	0	0	2.3	2.2	-1	1	nonguarders	Macruronus	novaezelandiae
001825	129	6	1	0	0	2.3	2.2	-1	1	nonguarders	Macruronus	novaezelandiae
001825	133	6	1	0	0	2.3	2.2	-1	1	nonguarders	Macruronus	novaezelandiae
001825	103	6	1	0	0	2.3	2.2	-1	1	nonguarders	Macruronus	novaezelandiae
001825	101	6	1	0	0	2.3	2.2	-1	1	nonguarders	Macruronus	novaezelandiae
001825	95.5	6	1	0	0	2.3	2.2	-1	1	nonguarders	Macruronus	novaezelandiae
001825	90.7	6	1	0	0	2.3	2.2	-1	1	nonguarders	Macruronus	novaezelandiae
001825	112	6	1	0	0	2.3	2.2	-1	1	nonguarders	Macruronus	novaezelandiae
001846	62.3	6	1	1	0	-1	-1	-1	-1	nonguarders	Lethrinus	nebulosus
001846	80	6	1	1	0	-1	-1	-1	-1	nonguarders	Lethrinus	nebulosus
001934	88	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001846	57.6	6	1	1	0	-1	-1	-1	-1	nonguarders	Lethrinus	nebulosus
001846	58.5	6	1	1	0	-1	-1	-1	-1	nonguarders	Lethrinus	nebulosus
001846	61.5	6	1	1	0	-1	-1	-1	-1	nonguarders	Lethrinus	nebulosus
001846	61.4	6	1	1	0	-1	-1	-1	-1	nonguarders	Lethrinus	nebulosus
001846	71.6	6	1	1	0	-1	-1	-1	-1	nonguarders	Lethrinus	nebulosus
001846	52.7	6	1	1	0	-1	-1	-1	-1	nonguarders	Lethrinus	nebulosus
001846	57.9	6	1	1	0	-1	-1	-1	-1	nonguarders	Lethrinus	nebulosus
001846	62.7	6	1	1	0	-1	-1	-1	-1	nonguarders	Lethrinus	nebulosus
001846	85.9	6	1	1	0	-1	-1	-1	-1	nonguarders	Lethrinus	nebulosus
001846	61.1	6	1	1	0	-1	-1	-1	-1	nonguarders	Lethrinus	nebulosus
001846	64.6	6	1	1	0	-1	-1	-1	-1	nonguarders	Lethrinus	nebulosus
001846	61.7	6	1	1	0	-1	-1	-1	-1	nonguarders	Lethrinus	nebulosus
001846	96.7	6	1	1	0	-1	-1	-1	-1	nonguarders	Lethrinus	nebulosus
001846	62.7	6	1	1	0	-1	-1	-1	-1	nonguarders	Lethrinus	nebulosus
003239	17.8	0	1	1	1	7	6.5	-1	-1	nonguarders	Leuresthes	tenuis
001934	113	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
002692	134	6	1	1	1	-1	-1	-1	-1	nonguarders	Stenodus	leucichthys
002692	125	6	1	1	1	-1	-1	-1	-1	nonguarders	Stenodus	leucichthys
002692	100	6	1	1	1	-1	-1	-1	-1	nonguarders	Stenodus	leucichthys
002699	22	6	1	0	0	4	3.5	-1	-1	nonguarders	Argentina	sialis
002713	29.2	6	1	0	0	-1	-1	4	-1	nonguarders	Tactostoma	macropus
002714	23	6	1	0	0	-1	4.7	-1	-1	nonguarders	Chauliodus	macouni
002951	20.7	6	0	1	1	-1	-1	4.5	-1	nonguarders	Scardinius	erythrophthalmus
002951	30.8	6	0	1	1	-1	-1	4.5	-1	nonguarders	Scardinius	erythrophthalmus
002951	38.3	6	0	1	1	-1	-1	4.5	-1	nonguarders	Scardinius	erythrophthalmus
002951	36.6	6	0	1	1	-1	-1	4.5	-1	nonguarders	Scardinius	erythrophthalmus
002951	18.8	6	0	1	1	-1	-1	4.5	-1	nonguarders	Scardinius	erythrophthalmus
002951	15.6	6	0	1	1	-1	-1	4.5	-1	nonguarders	Scardinius	erythrophthalmus
002692	160	6	1	1	1	-1	-1	-1	-1	nonguarders	Stenodus	leucichthys
004826	50	6	1	1	1	-1	-1	1.62	-1	nonguarders	Plectropomus	leopardus
000006	236	6	1	0	0	-1	-1	3.95	-1	nonguarders	Coryphaena	hippurus
004029	40.3	6	1	1	0	-1	-1	-1	1.1	nonguarders	Prionotus	stephanophrys
004029	32.5	6	1	1	0	-1	-1	-1	1.1	nonguarders	Prionotus	stephanophrys
004826	62.5	6	1	1	1	-1	-1	1.62	-1	nonguarders	Plectropomus	leopardus
004826	45	6	1	1	1	-1	-1	1.62	-1	nonguarders	Plectropomus	leopardus
002951	14.8	6	0	1	1	-1	-1	4.5	-1	nonguarders	Scardinius	erythrophthalmus
004826	52.2	6	1	1	1	-1	-1	1.62	-1	nonguarders	Plectropomus	leopardus
003200	9.47	6	1	1	1	6.8	5.6	-1	2.8	nonguarders	Fundulus	parvipinnis
004616	25	6	1	1	0	-1	-1	-1	-1	nonguarders	Siganus	fuscescens
004588	32.7	6	1	1	0	-1	-1	1.5	0.55	nonguarders	Siganus	guttatus
004561	31	6	1	1	0	-1	-1	-1	-1	nonguarders	Siganus	vermiculatus
004561	45	6	1	1	0	-1	-1	-1	-1	nonguarders	Siganus	vermiculatus
003239	18.4	0	1	1	1	7	6.5	-1	-1	nonguarders	Leuresthes	tenuis
002692	159	6	1	1	1	-1	-1	-1	-1	nonguarders	Stenodus	leucichthys
004826	64.7	6	1	1	1	-1	-1	1.62	-1	nonguarders	Plectropomus	leopardus
002405	26	6	0	0	1	-1	-1	3.5	3.6	nonguarders	Alestes	baremoze
004461	99.1	6	1	1	1	-1	-1	2.25	0.75	nonguarders	Epinephelus	tauvina
001934	79	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001934	156	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001934	137	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001934	76	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001934	195	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001934	67.2	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
001934	102	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
002405	23.4	6	0	0	1	-1	-1	3.5	3.6	nonguarders	Alestes	baremoze
002405	29.2	6	0	0	1	-1	-1	3.5	3.6	nonguarders	Alestes	baremoze
002405	25.2	6	0	0	1	-1	-1	3.5	3.6	nonguarders	Alestes	baremoze
002405	29.7	6	0	0	1	-1	-1	3.5	3.6	nonguarders	Alestes	baremoze
002405	42.9	6	0	0	1	-1	-1	3.5	3.6	nonguarders	Alestes	baremoze
002692	156	6	1	1	1	-1	-1	-1	-1	nonguarders	Stenodus	leucichthys
002530	21.3	2	1	1	1	-1	-1	-1	-1	nonguarders	Petromyzon	marinus
002660	100	6	1	0	0	-1	-1	-1	-1	nonguarders	Nemichthys	scolopaceus
002593	242	6	1	1	1	-1	-1	11	-1	nonguarders	Acipenser	oxyrinchus oxyrinchus
002593	236	6	1	1	1	-1	-1	11	-1	nonguarders	Acipenser	oxyrinchus oxyrinchus
002593	184	6	1	1	1	-1	-1	11	-1	nonguarders	Acipenser	oxyrinchus oxyrinchus
002593	256	6	1	1	1	-1	-1	11	-1	nonguarders	Acipenser	oxyrinchus oxyrinchus
002405	62.8	6	0	0	1	-1	-1	3.5	3.6	nonguarders	Alestes	baremoze
002590	144	6	1	1	1	-1	-1	-1	3	nonguarders	Acipenser	brevirostrum
002405	26.6	6	0	0	1	-1	-1	3.5	3.6	nonguarders	Alestes	baremoze
002405	23.9	6	0	0	1	-1	-1	3.5	3.6	nonguarders	Alestes	baremoze
002405	21.2	6	0	0	1	-1	-1	3.5	3.6	nonguarders	Alestes	baremoze
002405	23.8	6	0	0	1	-1	-1	3.5	3.6	nonguarders	Alestes	baremoze
002405	22.6	6	0	0	1	-1	-1	3.5	3.6	nonguarders	Alestes	baremoze
002405	25.7	6	0	0	1	-1	-1	3.5	3.6	nonguarders	Alestes	baremoze
001934	116	6	0	0	1	4.8	4.4	4.6	1.5	nonguarders	Clarias	gariepinus
002593	315	6	1	1	1	-1	-1	11	-1	nonguarders	Acipenser	oxyrinchus oxyrinchus
000374	33.7	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000358	36	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	23.3	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	17.9	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000368	88.7	6	1	1	0	2.38	1.91	-1	-1	nonguarders	Trachurus	symmetricus
000368	46.4	6	1	1	0	2.38	1.91	-1	-1	nonguarders	Trachurus	symmetricus
000368	60.3	6	1	1	0	2.38	1.91	-1	-1	nonguarders	Trachurus	symmetricus
000374	24	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	27.9	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	29.9	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	24.8	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	24	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	27	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	30	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	27.8	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000358	32	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000374	24.8	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	27	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	22.1	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	35.1	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	27	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	25.2	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	24.5	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	19.4	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	33.7	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	27.3	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	26	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	26.6	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000532	146	6	1	0	0	4.5	2.5	-1	-1	nonguarders	Lophius	americanus
000374	26	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
022679	27	6	1	0	0	4	3.5	-1	-1	nonguarders	Bathylagus	pacificus
000358	16.1	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	18.7	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	32.2	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	26.4	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	40.2	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	32.2	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	25.3	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	20	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	22.1	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	52	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	21.8	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	21.7	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	17.7	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	30.8	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	58.5	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000374	27	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000358	33.8	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	18.6	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	30.3	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	50.7	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	20.9	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	37.8	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	17	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	34	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	30	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	41.9	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	29.3	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	38	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	23.6	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	43.5	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000525	41.7	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	40.1	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	37.4	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	48.3	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	48.8	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	47.2	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	53.8	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	34.2	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	34.9	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	44.4	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	48.2	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	42.4	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	33	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000374	33	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000525	39	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	31.6	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	36.9	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	35	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	35.6	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	36.6	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	36.9	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	38	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	38.4	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	38.5	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	38.6	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	39.3	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	39.6	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	40.2	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
001381	61.4	6	1	1	1	4.99	3.08	-1	-1	nonguarders	Melanogrammus	aeglefinus
000525	33.5	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000489	91	6	1	0	0	5.2	-1	-1	-1	nonguarders	Thyrsites	atun
000374	26.9	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	26	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	23.3	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000374	28.4	6	1	1	0	-1	-1	-1	-1	nonguarders	Decapterus	russelli
000396	44.7	6	1	0	0	1.8	1.5	1.65	0.75	nonguarders	Nemipterus	virgatus
000396	35	6	1	0	0	1.8	1.5	1.65	0.75	nonguarders	Nemipterus	virgatus
000396	44	6	1	0	0	1.8	1.5	1.65	0.75	nonguarders	Nemipterus	virgatus
000396	47	6	1	0	0	1.8	1.5	1.65	0.75	nonguarders	Nemipterus	virgatus
000396	30	6	1	0	0	1.8	1.5	1.65	0.75	nonguarders	Nemipterus	virgatus
000396	31.4	6	1	0	0	1.8	1.5	1.65	0.75	nonguarders	Nemipterus	virgatus
000396	34.2	6	1	0	0	1.8	1.5	1.65	0.75	nonguarders	Nemipterus	virgatus
000396	41.4	6	1	0	0	1.8	1.5	1.65	0.75	nonguarders	Nemipterus	virgatus
000396	26.8	6	1	0	0	1.8	1.5	1.65	0.75	nonguarders	Nemipterus	virgatus
000525	33.9	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	24.5	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000358	18.8	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000525	31.2	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	30.7	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	30.2	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	30.1	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000396	36.2	6	1	0	0	1.8	1.5	1.65	0.75	nonguarders	Nemipterus	virgatus
000525	28.2	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000396	37.6	6	1	0	0	1.8	1.5	1.65	0.75	nonguarders	Nemipterus	virgatus
000525	19.6	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	46.6	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	46.5	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	36.2	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000521	50	6	1	1	1	3.5	2	-1	-1	nonguarders	Limanda	ferruginea
000525	32	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000525	29.9	6	1	1	1	3.75	2.5	3.1	1.28	nonguarders	Solea	solea
000303	30.4	6	1	0	0	7	5	-1	-1	nonguarders	Cololabis	saira
000271	28.9	6	0	1	1	-1	-1	3.5	-1	nonguarders	Carassius	auratus auratus
000271	25.8	6	0	1	1	-1	-1	3.5	-1	nonguarders	Carassius	auratus auratus
000272	42.5	6	0	1	1	-1	-1	6	-1	nonguarders	Rutilus	rutilus
000272	40.5	6	0	1	1	-1	-1	6	-1	nonguarders	Rutilus	rutilus
000272	40	6	0	1	1	-1	-1	6	-1	nonguarders	Rutilus	rutilus
000272	28.5	6	0	1	1	-1	-1	6	-1	nonguarders	Rutilus	rutilus
000272	31.9	6	0	1	1	-1	-1	6	-1	nonguarders	Rutilus	rutilus
000272	36.3	6	0	1	1	-1	-1	6	-1	nonguarders	Rutilus	rutilus
000272	26.2	6	0	1	1	-1	-1	6	-1	nonguarders	Rutilus	rutilus
000272	51.3	6	0	1	1	-1	-1	6	-1	nonguarders	Rutilus	rutilus
000272	35.5	6	0	1	1	-1	-1	6	-1	nonguarders	Rutilus	rutilus
000272	35.9	6	0	1	1	-1	-1	6	-1	nonguarders	Rutilus	rutilus
000358	25	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000303	37.8	6	1	0	0	7	5	-1	-1	nonguarders	Cololabis	saira
000269	29.4	6	0	1	1	-1	-1	3.5	-1	nonguarders	Tinca	tinca
000303	37.6	6	1	0	0	7	5	-1	-1	nonguarders	Cololabis	saira
000308	75	6	1	1	1	4.8	3.5	-1	-1	nonguarders	Gadus	macrocephalus
000308	114	6	1	1	1	4.8	3.5	-1	-1	nonguarders	Gadus	macrocephalus
000308	105	6	1	1	1	4.8	3.5	-1	-1	nonguarders	Gadus	macrocephalus
000308	94	6	1	1	1	4.8	3.5	-1	-1	nonguarders	Gadus	macrocephalus
000310	88	6	1	1	1	4	3	-1	0.9	nonguarders	Lota	lota
000310	84.4	6	1	1	1	4	3	-1	0.9	nonguarders	Lota	lota
000310	66.1	6	1	1	1	4	3	-1	0.9	nonguarders	Lota	lota
000310	74	6	1	1	1	4	3	-1	0.9	nonguarders	Lota	lota
000310	104	6	1	1	1	4	3	-1	0.9	nonguarders	Lota	lota
000310	104	6	1	1	1	4	3	-1	0.9	nonguarders	Lota	lota
000318	53.5	6	1	1	1	-1	-1	-1	-1	nonguarders	Theragra	chalcogramma
000318	94.4	6	1	1	1	-1	-1	-1	-1	nonguarders	Theragra	chalcogramma
000303	44.4	6	1	0	0	7	5	-1	-1	nonguarders	Cololabis	saira
000268	71.6	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	55.6	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	70.9	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	56.3	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	63.9	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	64.5	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	125	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	73	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	91.4	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	90	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	86.4	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	86.1	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	84.2	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	77.2	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000270	22.8	6	0	1	1	-1	-1	5	-1	nonguarders	Carassius	carassius
000268	65.5	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000318	127	6	1	1	1	-1	-1	-1	-1	nonguarders	Theragra	chalcogramma
000268	94.5	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	70.1	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	54.1	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	54.6	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	93.1	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	61.8	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	74.5	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	68.6	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	111	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	71.6	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	52.4	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000268	72.9	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000270	29.8	6	0	1	1	-1	-1	5	-1	nonguarders	Carassius	carassius
000268	74.7	6	0	1	1	-1	-1	4.5	-1	nonguarders	Abramis	brama
000353	139	6	1	1	1	3.7	2	-1	-1	nonguarders	Morone	saxatilis
000318	53.8	6	1	1	1	-1	-1	-1	-1	nonguarders	Theragra	chalcogramma
000347	112	6	1	1	1	-1	-1	1.2	0.83	nonguarders	Lates	niloticus
000347	251	6	1	1	1	-1	-1	1.2	0.83	nonguarders	Lates	niloticus
000347	205	6	1	1	1	-1	-1	1.2	0.83	nonguarders	Lates	niloticus
000347	181	6	1	1	1	-1	-1	1.2	0.83	nonguarders	Lates	niloticus
000347	180	6	1	1	1	-1	-1	1.2	0.83	nonguarders	Lates	niloticus
000347	155	6	1	1	1	-1	-1	1.2	0.83	nonguarders	Lates	niloticus
000353	76.3	6	1	1	1	3.7	2	-1	-1	nonguarders	Morone	saxatilis
000353	102	6	1	1	1	3.7	2	-1	-1	nonguarders	Morone	saxatilis
000353	95.8	6	1	1	1	3.7	2	-1	-1	nonguarders	Morone	saxatilis
000353	98.7	6	1	1	1	3.7	2	-1	-1	nonguarders	Morone	saxatilis
000353	102	6	1	1	1	3.7	2	-1	-1	nonguarders	Morone	saxatilis
000353	113	6	1	1	1	3.7	2	-1	-1	nonguarders	Morone	saxatilis
000347	185	6	1	1	1	-1	-1	1.2	0.83	nonguarders	Lates	niloticus
000358	22.2	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000532	158	6	1	0	0	4.5	2.5	-1	-1	nonguarders	Lophius	americanus
000358	18.1	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	46.3	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	19.3	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	15.2	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000353	87.4	6	1	1	1	3.7	2	-1	-1	nonguarders	Morone	saxatilis
000358	21	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000353	95.5	6	1	1	1	3.7	2	-1	-1	nonguarders	Morone	saxatilis
000358	22.4	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	26	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	15.4	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
000358	44.2	6	0	1	1	-1	-1	5	-1	nonguarders	Perca	fluviatilis
